filename,latitude,longitude,roll,pitch,heading,date,time
N93E70-0071.jpg,2.5426267,102.8085623,0,0,72.0701,4/9/2022,44:35.3
N93E70-0072.jpg,2.54263518,102.8085891,0,0,72.0842,4/9/2022,44:36.8
N93E70-0073.jpg,2.54264367,102.8086159,0,0,72.0483,4/9/2022,44:38.2
N93E70-0074.jpg,2.54265216,102.8086426,0,0,72.0354,4/9/2022,44:39.6
N93E70-0075.jpg,2.54266064,102.8086694,0,0,72.0674,4/9/2022,44:41.1
N93E70-0076.jpg,2.54266913,102.8086962,0,0,72.0811,4/9/2022,44:42.5
N93E70-0077.jpg,2.54267761,102.8087229,0,0,72.0454,4/9/2022,44:43.9
N93E70-0078.jpg,2.5426861,102.8087497,0,0,72.0321,4/9/2022,44:45.4
N93E70-0079.jpg,2.54269458,102.8087765,0,0,72.0641,4/9/2022,44:46.8
N93E70-0080.jpg,2.54270307,102.8088032,0,0,72.0784,4/9/2022,44:48.2
N93E70-0081.jpg,2.54271156,102.80883,0,0,72.0421,4/9/2022,44:49.7
N93E70-0082.jpg,2.54272004,102.8088568,0,0,72.0298,4/9/2022,44:51.1
N93E70-0083.jpg,2.54272853,102.8088836,0,0,72.0614,4/9/2022,44:52.5
N93E70-0084.jpg,2.54273701,102.8089103,0,0,72.0752,4/9/2022,44:54.0
N93E70-0085.jpg,2.5427455,102.8089371,0,0,72.0392,4/9/2022,44:55.3
N93E70-0086.jpg,2.54275398,102.8089639,0,0,72.0264,4/9/2022,44:56.8
N93E70-0087.jpg,2.54276247,102.8089906,0,0,72.0584,4/9/2022,44:58.2
N93E70-0088.jpg,2.54277096,102.8090174,0,0,72.0721,4/9/2022,44:59.6
N93E70-0089.jpg,2.54277944,102.8090442,0,0,72.0354,4/9/2022,45:01.1
N93E70-0090.jpg,2.54278793,102.8090709,0,0,72.0234,4/9/2022,45:02.5
N93E70-0091.jpg,2.54279641,102.8090977,0,0,72.0551,4/9/2022,45:03.9
N93E70-0092.jpg,2.5428049,102.8091245,0,0,72.0694,4/9/2022,45:05.4
N93E70-0093.jpg,2.54281338,102.8091513,0,0,72.0331,4/9/2022,45:06.8
N93E70-0094.jpg,2.54282187,102.809178,0,0,72.0211,4/9/2022,45:08.3
N93E70-0095.jpg,2.54283035,102.8092048,0,0,72.0524,4/9/2022,45:09.6
N93E70-0096.jpg,2.54283884,102.8092316,0,0,72.0664,4/9/2022,45:11.1
N93E70-0097.jpg,2.54284732,102.8092583,0,0,72.0304,4/9/2022,45:12.5
N93E70-0098.jpg,2.54285581,102.8092851,0,0,72.0184,4/9/2022,45:13.8
N93E70-0099.jpg,2.5428643,102.8093119,0,0,72.0494,4/9/2022,45:15.3
N93E70-0100.jpg,2.54287278,102.8093386,0,0,72.0634,4/9/2022,45:16.8
N93E70-0101.jpg,2.54288127,102.8093654,0,0,72.0274,4/9/2022,45:18.2
N93E70-0102.jpg,2.54288975,102.8093922,0,0,72.0154,4/9/2022,45:19.7
N93E70-0103.jpg,2.54289824,102.809419,0,0,72.0464,4/9/2022,45:21.0
N93E70-0104.jpg,2.54290672,102.8094457,0,0,72.0604,4/9/2022,45:22.5
N93E70-0105.jpg,2.54291521,102.8094725,0,0,72.0244,4/9/2022,45:23.9
N93E70-0106.jpg,2.5429237,102.8094993,0,0,72.0124,4/9/2022,45:25.4
N93E70-0107.jpg,2.54293218,102.809526,0,0,72.0434,4/9/2022,45:26.7
N93E70-0108.jpg,2.54294067,102.8095528,0,0,72.0574,4/9/2022,45:28.2
N93E70-0109.jpg,2.54294915,102.8095796,0,0,72.0214,4/9/2022,45:29.6
N93E70-0110.jpg,2.54295764,102.8096063,0,0,72.0094,4/9/2022,45:31.1
N93E70-0111.jpg,2.54296612,102.8096331,0,0,72.0404,4/9/2022,45:32.4
N93E70-0112.jpg,2.54297461,102.8096599,0,0,72.0544,4/9/2022,45:33.9
N93E70-0113.jpg,2.5429831,102.8096867,0,0,72.0184,4/9/2022,45:35.3
N93E70-0114.jpg,2.54299158,102.8097134,0,0,72.0064,4/9/2022,45:36.8
N93E70-0115.jpg,2.543,102.80974,0,0,72.0374,4/9/2022,45:38.2
